name	pValue	fdr
Cell-extracellular matrix interactions	0.00182209788418	0.287977254836
TRKA activation by NGF	0.00184849448307	0.287977254836
Constitutive Signaling by Aberrant PI3K in Cancer	0.00188220427997	0.287977254836
PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	0.00505508159417	0.461433007776
Negative regulation of the PI3K/AKT network	0.00676765512402	0.461433007776
PI3K/AKT Signaling in Cancer	0.00676765512402	0.461433007776
Activation of TRKA receptors	0.0070989693504	0.461433007776
Circadian Clock	0.0101669519015	0.538583582924
Signaling by FGFR1 amplification mutants	0.0117088602013	0.538583582924
Signaling by activated point mutants of FGFR1	0.0153385129752	0.538583582924
Retrograde neurotrophin signalling	0.0215591552381	0.538583582924
Prolonged ERK activation events	0.0215591552381	0.538583582924
FGFR1 mutant receptor activation	0.0226317350197	0.538583582924
FGFR1 ligand binding and activation	0.0286446533932	0.538583582924
TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	0.0286446533932	0.538583582924
Phospholipase C-mediated cascade: FGFR1	0.0311862838985	0.538583582924
Signaling by FGFR1 in disease	0.034984018206	0.538583582924
Defective pro-SFTPB causes pulmonary surfactant metabolism dysfunction 1 (SMDP1) and respiratory distress syndrome (RDS)	0.0366578287429	0.538583582924
Neurexins and neuroligins	0.0397339097179	0.538583582924
PI-3K cascade:FGFR1	0.0481493125625	0.538583582924
Neurophilin interactions with VEGF and VEGFR	0.0485776983415	0.538583582924
SHC-mediated cascade:FGFR1	0.0512399527207	0.538583582924
FRS-mediated FGFR1 signaling	0.0543998354539	0.538583582924
Laminin interactions	0.0576267966209	0.538583582924
Activation of anterior HOX genes in hindbrain development during early embryogenesis	0.0580375497898	0.538583582924
Activation of HOX genes during differentiation	0.0580375497898	0.538583582924
PLC-gamma1 signalling	0.0603509104069	0.538583582924
Signaling by plasma membrane FGFR1 fusions	0.0603509104069	0.538583582924
Signalling to STAT3	0.0603509104069	0.538583582924
NR1D1 (REV-ERBA) represses gene expression	0.0603509104069	0.538583582924
Tachykinin receptors bind tachykinins	0.0603509104069	0.538583582924
FGFR1c and Klotho ligand binding and activation	0.0834645168148	0.538583582924
NrCAM interactions	0.0834645168148	0.538583582924
Signalling to ERKs	0.0856112834017	0.538583582924
Negative regulation of FGFR1 signaling	0.0856112834017	0.538583582924
Downstream signaling of activated FGFR1	0.0931390362274	0.538583582924
NGF-independant TRKA activation	0.0948084342989	0.538583582924
